triple,instances,clashes,near,exists,contacts_bo,contacts_no_bk,contacts_rpr,clashscore_rpr,clashscore_no_bk,clashscore_bo,,,
tWH_tSW_GUG,0,0,0,1,4,6,6,0,0,0,,,
tWH_tSW_GUU,0,4,0,1,3,3,3,30.93,37.97,0,,,
tWH_tSW_UAA,0,0,0,1,3,3,3,0,0,0,,,
tWH_tSW_UAC,0,0,0,1,3,3,3,0,0,0,,,
tWH_tSW_UAU,0,2,0,1,3,3,3,0,0,0,,,
tWH_tSW_UGA,0,0,0,1,3,5,5,0,0,0,,,
tWH_tSW_UGU,0,0,0,1,2,3,3,10.31,12.66,27.03,,,
tWH_tSW_UUA,0,0,0,1,2,2,2,0,0,0,,,
tWH_tSW_UUC,0,0,0,1,2,2,2,0,0,0,,,
tWH_tSW_UUG,0,0,0,1,3,4,4,0,0,0,,,
tWH_tSW_UUU,0,4,0,1,2,2,2,32.26,40,0,,,
tWW_cHH_AAG,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHH_ACG,0,37,0,1,2,2,2,29.7,12.05,0,,,
tWW_cHH_CAG,2,1,2,1,5,5,7,9.9,12.05,0,,,
tWW_cHH_CCG,0,35,0,1,2,2,2,10.1,0,0,,,
tWW_cHH_CGA,0,0,0,1,4,5,5,0,0,0,,,
tWW_cHH_CGC,0,10,0,1,2,3,3,10.1,12.35,0,,,
tWW_cHH_CGG,0,2,0,1,2,3,4,19.61,0,0,,,
tWW_cHH_GCG,0,36,0,1,2,3,3,19.61,0,23.81,,,
tWW_cHH_GGA,0,11,0,1,4,4,4,96.15,93.02,159.09,,,
tWW_cHH_GGC,0,2,0,1,3,3,5,9.8,11.9,0,,,
tWW_cHH_GGG,0,0,0,1,4,4,7,0,0,0,,,
tWW_cHH_UAG,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHH_UCG,0,34,0,1,2,2,2,0,0,0,,,
tWW_cHH_UGA,0,25,0,1,1,2,2,81.63,100,52.63,,,
tWW_cHH_UGC,0,1,0,1,2,2,3,10.2,12.5,0,,,
tWW_cHH_UGG,0,0,0,1,2,2,4,0,0,0,,,
tWW_cHS_AAA,1,0,0,1,3,4,4,0,0,0,,,
tWW_cHS_AAC,0,0,0,1,3,3,3,20.2,0,0,,,
tWW_cHS_AAG,0,12,1,1,3,4,3,9.8,11.76,23.26,,,
tWW_cHS_AAU,0,0,0,1,3,4,4,0,0,0,,,
tWW_cHS_ACA,0,7,0,1,3,3,3,70,0,0,,,
tWW_cHS_ACC,0,9,0,1,3,3,3,62.5,75,52.63,,,
tWW_cHS_ACG,0,5,0,1,2,3,3,0,0,0,,,
tWW_cHS_ACU,0,2,0,1,3,3,3,52.08,0,0,,,
tWW_cHS_AUA,0,1,0,1,2,2,2,0,0,0,,,
tWW_cHS_AUC,0,0,0,1,2,2,2,0,0,0,,,
tWW_cHS_AUG,0,3,0,1,3,3,3,0,0,0,,,
tWW_cHS_AUU,0,0,0,1,2,2,2,0,0,0,,,
tWW_cHS_CAA,0,2,0,1,3,4,6,10.1,0,0,,,
tWW_cHS_CAC,0,0,0,1,3,3,4,20.41,0,0,,,
tWW_cHS_CAG,0,1,0,1,3,4,4,9.9,12.05,24.39,,,
tWW_cHS_CAU,0,0,0,1,3,4,4,0,0,0,,,
tWW_cHS_CCA,0,7,0,1,3,3,3,10.31,0,0,,,
tWW_cHS_CCC,0,24,0,1,3,3,5,73.68,89.74,55.56,,,
tWW_cHS_CCG,0,1,0,1,2,3,3,10.1,0,0,,,
tWW_cHS_CCU,0,11,0,1,3,3,3,10.64,0,0,,,
tWW_cHS_CGA,0,2,0,1,2,5,5,10,0,0,,,
tWW_cHS_CGG,0,1,0,1,3,4,4,0,0,0,,,
tWW_cHS_CUA,0,0,0,1,2,2,2,0,0,0,,,
tWW_cHS_CUC,0,4,0,1,2,2,3,42.55,0,0,,,
tWW_cHS_CUG,0,2,0,1,3,3,3,0,0,0,,,
tWW_cHS_CUU,0,5,0,1,2,2,2,0,0,0,,,
tWW_cHS_GCA,0,0,0,1,3,4,5,0,12.05,24.39,,,
tWW_cHS_GCC,0,7,0,1,3,4,7,70.71,74.07,51.28,,,
tWW_cHS_GCG,0,0,0,1,2,4,4,9.8,11.9,23.81,,,
tWW_cHS_GCU,0,0,0,1,3,4,5,0,0,26.32,,,
tWW_cHS_GGA,0,2,0,1,4,6,6,9.71,0,0,,,
tWW_cHS_GGG,0,7,0,1,4,4,6,28.57,34.48,66.67,,,
tWW_cHS_GUA,0,11,0,1,2,2,2,0,0,0,,,
tWW_cHS_GUC,0,12,0,1,2,2,5,20.41,0,0,,,
tWW_cHS_GUG,0,21,0,1,3,3,4,0,0,0,,,
tWW_cHS_GUU,0,11,0,1,2,2,3,0,0,0,,,
tWW_cHS_UAA,0,6,1,1,3,4,5,60.61,0,0,,,
tWW_cHS_UAC,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHS_UAG,0,10,2,1,3,4,6,90,12.2,25,,,
tWW_cHS_UAU,0,0,0,1,3,4,4,0,0,0,,,
tWW_cHS_UCA,0,2,0,1,3,3,3,10.42,0,0,,,
tWW_cHS_UCC,0,10,0,1,3,3,4,74.47,77.92,57.14,,,
tWW_cHS_UCG,0,0,0,1,3,4,4,0,0,0,,,
tWW_cHS_UCU,0,1,0,1,3,0,3,0,0,0,,,
tWW_cHS_UGA,0,2,0,1,2,4,5,10,0,0,,,
tWW_cHS_UGG,0,0,0,1,4,4,5,0,0,0,,,
tWW_cHS_UUA,0,21,0,1,2,2,2,52.08,64.1,0,,,
tWW_cHS_UUC,0,8,0,1,2,0,2,21.51,0,0,,,
tWW_cHS_UUG,0,4,0,1,4,4,4,0,0,0,,,
tWW_cHS_UUU,0,1,0,1,2,2,2,0,0,0,,,
tWW_cHW_AAG,0,0,0,1,4,4,5,0,0,0,,,
tWW_cHW_AAU,0,0,0,1,4,4,4,0,0,0,,,
tWW_cHW_ACC,0,0,0,1,4,4,4,0,0,0,,,
tWW_cHW_AUA,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHW_AUC,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHW_AUU,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHW_CAG,0,0,0,1,4,4,4,0,0,0,,,
tWW_cHW_CAU,0,0,0,1,4,4,4,0,0,0,,,
tWW_cHW_CCC,0,1,0,1,3,3,3,10.42,0,0,,,
tWW_cHW_CGA,0,1,0,1,3,4,4,9.9,12.05,24.39,,,
tWW_cHW_CGC,0,0,0,1,3,4,5,0,0,0,,,
tWW_cHW_CGG,0,0,0,1,4,5,5,0,0,0,,,
tWW_cHW_CGU,0,10,0,1,3,4,4,112.24,0,0,,,
tWW_cHW_CUA,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHW_CUC,0,0,0,1,3,3,3,0,0,0,,,
tWW_cHW_CUU,0,0,0,1,3,0,3,0,0,0,,,
tWW_cHW_GCC,0,0,0,1,3,4,4,10.1,12.35,25.64,,,
tWW_cHW_GGA,0,1,0,1,4,4,6,9.62,11.63,22.73,,,
tWW_cHW_GGC,0,2,0,1,4,4,6,9.8,11.9,23.81,,,
tWW_cHW_GGG,0,2,0,1,5,5,5,0,0,0,,,
tWW_cHW_GGU,0,0,0,1,4,4,6,0,0,0,,,
tWW_cHW_GUA,0,0,0,1,3,3,4,0,0,0,,,
tWW_cHW_GUC,0,0,0,1,3,3,4,0,0,0,,,
tWW_cHW_GUU,0,3,0,1,3,3,4,0,0,0,,,
tWW_cHW_UAG,0,0,0,1,4,4,5,0,0,0,,,
tWW_cHW_UAU,0,1,0,1,4,4,4,10.42,0,0,,,
tWW_cHW_UCC,0,0,0,1,4,5,5,0,0,0,,,
tWW_cHW_UGA,0,1,0,1,3,3,4,10,12.2,25,,,
tWW_cHW_UGC,0,0,0,1,4,4,5,0,0,0,,,
tWW_cHW_UGG,0,3,0,1,4,4,5,29.7,36.14,73.17,,,
tWW_cHW_UGU,0,0,0,1,3,3,4,0,0,0,,,
tWW_cHW_UUA,0,1,0,1,3,3,3,0,0,0,,,
tWW_cHW_UUC,0,1,0,1,4,4,4,0,0,0,,,
tWW_cHW_UUU,0,4,0,1,3,0,3,0,0,0,,,
tWW_cSH_AAA,0,2,0,1,3,4,5,19.61,0,0,,,
tWW_cSH_AAC,0,1,0,1,3,3,3,0,0,0,,,
tWW_cSH_AAG,0,7,0,1,2,2,2,0,0,0,,,
tWW_cSH_AAU,0,0,0,1,2,2,2,0,0,0,,,
tWW_cSH_ACA,0,1,0,1,3,3,3,10,0,0,,,
tWW_cSH_ACC,0,3,0,1,3,3,4,30.61,37.5,52.63,,,
tWW_cSH_ACU,0,15,0,1,2,3,3,144.33,113.92,0,,,
tWW_cSH_AUA,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSH_AUC,0,12,0,1,3,3,3,72.16,75.95,135.14,,,
tWW_cSH_AUU,0,3,0,1,3,3,3,20.83,12.82,0,,,
tWW_cSH_CAA,0,4,0,1,3,4,5,30,12.2,0,,,
tWW_cSH_CAG,0,7,0,1,2,2,2,0,0,0,,,
tWW_cSH_CAU,0,0,0,1,2,0,2,0,0,0,,,
tWW_cSH_CCA,0,1,0,1,3,3,3,10.2,0,0,,,
tWW_cSH_CCC,0,8,0,1,1,1,1,31.91,39.47,58.82,,,
tWW_cSH_CCU,0,15,0,1,3,0,4,147.37,116.88,0,,,
tWW_cSH_CGA,0,17,0,1,3,4,4,99.01,120.48,243.9,,,
tWW_cSH_CGC,0,1,0,1,2,3,3,0,0,0,,,
tWW_cSH_CGG,0,0,0,1,4,5,7,0,0,0,,,
tWW_cSH_CGU,0,0,1,1,3,4,4,0,0,0,,,
tWW_cSH_CUA,0,3,0,1,3,3,3,20.62,12.66,0,,,
tWW_cSH_CUC,0,15,0,1,3,3,3,84.21,90.91,171.43,,,
tWW_cSH_CUU,0,5,0,1,3,3,3,31.91,26.32,29.41,,,
tWW_cSH_GCA,0,6,0,1,3,3,3,59.41,60.24,121.95,,,
tWW_cSH_GCC,0,26,0,1,3,2,2,41.67,51.28,83.33,,,
tWW_cSH_GCU,0,18,0,1,2,0,3,142.86,125,26.32,,,
tWW_cSH_GGA,0,1,0,1,4,4,5,9.62,11.63,22.73,,,
tWW_cSH_GGC,0,1,0,1,3,3,4,0,0,0,,,
tWW_cSH_GGG,0,24,0,1,4,4,7,57.14,34.48,0,,,
tWW_cSH_GGU,0,0,0,1,4,4,5,0,0,0,,,
tWW_cSH_GUA,0,0,0,1,3,4,5,0,0,0,,,
tWW_cSH_GUC,0,3,0,1,3,3,4,20.41,12.5,0,,,
tWW_cSH_GUU,0,3,0,1,2,2,3,20.62,12.66,0,,,
tWW_cSH_UAA,0,4,0,1,3,4,5,30.3,12.35,0,,,
tWW_cSH_UAC,0,1,0,1,3,3,3,0,0,0,,,
tWW_cSH_UAG,0,7,0,1,2,2,2,0,0,0,,,
tWW_cSH_UAU,0,0,0,1,2,2,2,0,0,0,,,
tWW_cSH_UCA,0,1,0,1,4,4,4,10.31,0,0,,,
tWW_cSH_UCC,0,6,0,1,2,2,2,32.26,40,60.61,,,
tWW_cSH_UCU,0,15,0,1,2,3,3,148.94,118.42,0,,,
tWW_cSH_UGA,0,1,0,1,3,3,3,10,12.2,25,,,
tWW_cSH_UGC,0,1,0,1,2,2,2,0,0,0,,,
tWW_cSH_UGG,0,23,0,1,3,3,5,49.5,36.14,0,,,
tWW_cSH_UGU,0,0,0,1,3,3,3,0,0,0,,,
tWW_cSH_UUA,0,5,0,1,3,3,3,20.83,12.82,0,,,
tWW_cSH_UUC,0,5,0,1,3,3,3,21.28,13.16,0,,,
tWW_cSH_UUU,0,5,0,1,2,2,2,21.51,13.33,0,,,
tWW_cSS_AAA,1,0,0,1,2,2,5,0,0,0,,,
tWW_cSS_AAC,9,1,7,1,2,2,3,0,0,0,,,
tWW_cSS_AAG,7,0,0,1,3,3,5,0,0,0,,,
tWW_cSS_AAU,7,0,2,1,2,4,5,0,0,0,,,
tWW_cSS_ACA,0,0,0,1,2,4,4,0,0,0,,,
tWW_cSS_ACC,0,0,0,1,2,2,2,0,0,0,,,
tWW_cSS_ACG,0,1,0,1,3,4,4,0,0,0,,,
tWW_cSS_ACU,0,0,0,1,2,4,4,0,0,0,,,
tWW_cSS_AUA,5,1,0,1,2,4,4,0,0,0,,,
tWW_cSS_AUC,0,1,0,1,2,3,3,10.31,12.66,0,,,
tWW_cSS_AUG,0,3,0,1,3,4,4,20,12.2,0,,,
tWW_cSS_AUU,0,3,0,1,2,2,2,20.83,12.82,0,,,
tWW_cSS_CAA,0,5,0,1,2,2,2,10.1,0,0,,,
tWW_cSS_CAC,0,6,0,1,2,2,2,0,0,0,,,
tWW_cSS_CAG,0,5,0,1,3,3,3,10,0,0,,,
tWW_cSS_CAU,0,1,0,1,2,5,5,0,0,0,,,
tWW_cSS_CCA,0,0,1,1,2,4,4,0,0,0,,,
tWW_cSS_CCC,0,1,0,1,2,4,4,10.42,0,0,,,
tWW_cSS_CCG,0,2,0,1,3,4,4,10.1,12.35,25.64,,,
tWW_cSS_CCU,0,0,0,1,2,4,4,0,0,0,,,
tWW_cSS_CGA,1,1,0,1,2,0,5,0,0,0,,,
tWW_cSS_CGC,1,3,0,1,2,4,4,0,0,0,,,
tWW_cSS_CGG,0,0,0,1,2,4,6,0,0,0,,,
tWW_cSS_CGU,0,0,0,1,2,3,3,0,0,0,,,
tWW_cSS_CUA,0,3,0,1,2,4,4,20.62,12.66,0,,,
tWW_cSS_CUC,0,1,0,1,2,0,4,21.05,25.97,0,,,
tWW_cSS_CUG,0,8,0,1,3,4,4,51.02,50,78.95,,,
tWW_cSS_CUU,0,3,0,1,2,2,2,21.28,13.16,0,,,
tWW_cSS_GCA,0,3,0,1,2,4,4,29.7,36.14,73.17,,,
tWW_cSS_GCC,0,0,0,1,2,2,2,0,0,25.64,,,
tWW_cSS_GCG,1,1,0,1,3,4,7,0,0,71.43,,,
tWW_cSS_GCU,0,0,0,1,2,4,4,0,12.5,26.32,,,
tWW_cSS_GGA,0,0,0,1,3,5,6,0,0,0,,,
tWW_cSS_GGC,0,7,0,1,3,5,7,58.82,35.71,0,,,
tWW_cSS_GGG,0,0,0,1,3,4,7,0,0,0,,,
tWW_cSS_GGU,0,0,0,1,3,3,4,0,0,0,,,
tWW_cSS_GUA,0,3,0,1,2,4,5,20,12.2,0,,,
tWW_cSS_GUC,0,0,0,1,2,3,4,0,0,0,,,
tWW_cSS_GUG,0,3,0,1,3,4,5,19.8,12.05,0,,,
tWW_cSS_GUU,0,3,0,1,2,2,3,20.62,12.66,0,,,
tWW_cSS_UAA,0,5,1,1,2,2,2,10.2,0,0,,,
tWW_cSS_UAC,0,6,0,1,2,2,2,0,0,0,,,
tWW_cSS_UAG,0,5,0,1,3,3,3,10.1,0,0,,,
tWW_cSS_UAU,1,0,0,1,2,4,3,0,0,0,,,
tWW_cSS_UCA,0,0,0,1,2,4,4,0,0,0,,,
tWW_cSS_UCC,0,0,0,1,2,2,2,0,0,0,,,
tWW_cSS_UCG,0,1,0,1,4,5,5,0,0,0,,,
tWW_cSS_UCU,0,0,0,1,2,4,4,0,0,0,,,
tWW_cSS_UGA,0,0,0,1,2,4,4,0,0,0,,,
tWW_cSS_UGC,0,6,0,1,2,4,5,40.82,50,0,,,
tWW_cSS_UGG,0,0,0,1,2,3,5,0,0,0,,,
tWW_cSS_UGU,0,0,0,1,2,2,2,0,0,0,,,
tWW_cSS_UUA,0,5,0,1,2,4,4,20.83,12.82,0,,,
tWW_cSS_UUC,0,1,0,1,2,4,4,0,0,0,,,
tWW_cSS_UUG,0,1,0,1,3,5,5,0,0,0,,,
tWW_cSS_UUU,0,5,0,1,2,2,2,21.51,13.33,0,,,
tWW_cSW_AAA,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_AAC,1,2,1,1,3,4,5,20,24.39,0,,,
tWW_cSW_AAG,0,2,0,1,2,2,2,19.42,0,0,,,
tWW_cSW_AAU,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_ACA,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_ACC,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_ACG,0,0,1,1,4,4,4,0,0,0,,,
tWW_cSW_ACU,0,0,0,1,3,3,3,0,0,0,,,
tWW_cSW_AUA,1,0,0,1,3,3,4,0,0,0,,,
tWW_cSW_AUC,0,0,0,1,3,6,6,0,0,0,,,
tWW_cSW_AUG,0,12,0,1,2,2,3,30.93,25.32,54.05,,,
tWW_cSW_AUU,0,8,0,1,3,3,3,72.92,89.74,194.44,,,
tWW_cSW_CAA,0,0,0,1,3,3,3,0,0,0,,,
tWW_cSW_CAC,0,0,0,1,3,3,3,0,0,0,,,
tWW_cSW_CAG,0,2,0,1,2,2,2,19.8,0,0,,,
tWW_cSW_CAU,0,1,0,1,3,4,4,10.31,12.66,0,,,
tWW_cSW_CCA,0,14,0,1,3,3,3,132.65,112.5,0,,,
tWW_cSW_CCC,0,1,0,1,3,4,4,10.42,0,0,,,
tWW_cSW_CCG,0,20,0,1,4,4,4,181.82,172.84,128.21,,,
tWW_cSW_CCU,0,6,0,1,3,4,4,63.16,64.94,142.86,,,
tWW_cSW_CGA,0,1,0,1,2,3,3,0,0,0,,,
tWW_cSW_CGC,0,1,0,1,3,4,4,0,0,0,,,
tWW_cSW_CGG,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_CGU,0,1,0,1,4,5,5,0,0,0,,,
tWW_cSW_CUA,0,7,0,1,3,3,3,30.93,25.32,27.03,,,
tWW_cSW_CUC,0,3,0,1,3,3,3,21.05,12.99,0,,,
tWW_cSW_CUG,0,18,0,1,2,2,3,31.58,12.99,0,,,
tWW_cSW_CUU,0,8,0,1,1,2,2,74.47,92.11,205.88,,,
tWW_cSW_GCA,0,19,0,1,3,3,3,130,109.76,0,,,
tWW_cSW_GCC,0,4,0,1,3,5,5,0,0,0,,,
tWW_cSW_GCG,0,24,0,1,2,3,3,49.02,59.52,119.05,,,
tWW_cSW_GCU,0,21,0,1,1,2,2,40.82,50,105.26,,,
tWW_cSW_GGA,0,1,0,1,3,3,4,0,0,0,,,
tWW_cSW_GGC,0,1,0,1,4,4,5,0,0,0,,,
tWW_cSW_GGG,0,0,0,1,4,4,5,0,0,0,,,
tWW_cSW_GGU,0,26,0,1,5,5,6,49.5,36.14,0,,,
tWW_cSW_GUA,0,0,0,1,3,4,5,0,0,0,,,
tWW_cSW_GUC,0,3,0,1,3,3,4,20.41,12.5,0,,,
tWW_cSW_GUG,0,1,0,1,4,4,6,9.9,0,0,,,
tWW_cSW_GUU,0,0,0,1,3,3,4,0,0,0,,,
tWW_cSW_UAA,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_UAC,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_UAG,0,2,0,1,2,2,2,20,0,0,,,
tWW_cSW_UAU,0,0,0,1,3,4,4,0,0,0,,,
tWW_cSW_UCA,0,14,0,1,3,3,3,134.02,113.92,0,,,
tWW_cSW_UCC,0,14,0,1,4,4,4,136.84,116.88,0,,,
tWW_cSW_UCG,0,19,0,1,4,4,4,173.47,162.5,105.26,,,
tWW_cSW_UCU,0,4,0,1,3,4,4,42.55,52.63,117.65,,,
tWW_cSW_UGA,0,1,0,1,2,2,2,0,0,0,,,
tWW_cSW_UGC,0,1,0,1,3,3,3,0,0,0,,,
tWW_cSW_UGG,0,0,0,1,3,3,3,0,0,0,,,
tWW_cSW_UGU,0,18,0,1,4,4,5,20.62,12.66,0,,,
tWW_cSW_UUA,0,5,0,1,3,3,3,20.83,12.82,0,,,
tWW_cSW_UUC,0,5,0,1,3,0,3,21.28,13.16,0,,,
tWW_cSW_UUG,0,7,0,1,4,4,5,30.93,12.66,0,,,
tWW_cSW_UUU,0,1,0,1,3,4,4,0,0,0,,,
tWW_tHH_AAA,1,0,2,1,4,5,5,0,0,0,,,
tWW_tHH_AAC,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHH_AAG,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHH_AAU,0,0,0,1,3,4,5,0,0,0,,,
tWW_tHH_ACA,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_ACG,0,0,0,1,3,4,5,0,0,0,,,
tWW_tHH_ACU,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_AUA,0,0,1,1,3,4,4,0,0,0,,,
tWW_tHH_AUC,0,0,0,1,3,3,4,0,0,0,,,
tWW_tHH_CAA,0,0,0,1,4,5,5,0,0,0,,,
tWW_tHH_CAC,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHH_CAG,0,8,0,1,3,3,3,59.41,24.1,48.78,,,
tWW_tHH_CAU,0,2,0,1,3,3,3,10.31,12.66,27.03,,,
tWW_tHH_CCA,0,1,0,1,3,4,4,10.2,0,0,,,
tWW_tHH_CCG,0,0,0,1,3,4,5,0,0,0,,,
tWW_tHH_CCU,0,1,0,1,3,0,4,10.53,0,0,,,
tWW_tHH_CGA,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHH_CGC,0,0,0,1,3,5,5,0,0,0,,,
tWW_tHH_CGG,0,0,0,1,2,2,3,0,0,0,,,
tWW_tHH_CUA,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_CUC,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_GCA,2,0,2,1,3,5,5,0,0,24.39,,,
tWW_tHH_GCG,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_GCU,0,0,0,1,3,5,5,10.2,12.5,26.32,,,
tWW_tHH_GGA,0,13,0,1,4,4,4,0,0,0,,,
tWW_tHH_GGC,0,0,1,1,4,4,5,0,0,0,,,
tWW_tHH_GGG,0,12,0,1,3,4,5,19.23,23.26,66.67,,,
tWW_tHH_GUA,0,8,0,1,3,4,4,0,0,0,,,
tWW_tHH_GUC,0,8,0,1,3,4,4,61.22,75,131.58,,,
tWW_tHH_UAA,0,0,3,1,4,5,5,0,0,0,,,
tWW_tHH_UAC,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHH_UAG,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHH_UAU,0,0,0,1,3,0,5,0,0,0,,,
tWW_tHH_UCA,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_UCG,0,0,0,1,3,4,5,0,0,0,,,
tWW_tHH_UCU,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHH_UGA,0,91,0,1,3,6,7,20.41,25,0,,,
tWW_tHH_UGC,0,0,0,1,3,3,4,0,0,0,,,
tWW_tHH_UGG,0,30,0,1,2,2,2,20.2,24.69,0,,,
tWW_tHH_UUA,0,34,0,1,3,4,4,117.02,118.42,0,,,
tWW_tHH_UUC,0,3,0,1,3,4,4,31.91,39.47,88.24,,,
tWW_tHS_AAA,0,47,0,1,3,3,2,303.92,190.48,0,,,
tWW_tHS_AAC,0,14,3,1,3,5,5,130,158.54,0,,,
tWW_tHS_AAG,19,0,3,1,4,3,5,0,0,0,,,
tWW_tHS_AAU,1,0,2,1,3,3,5,0,0,25.64,,,
tWW_tHS_ACA,0,13,0,1,3,3,3,70.71,86.42,0,,,
tWW_tHS_ACC,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHS_ACU,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHS_AUA,0,6,1,1,2,2,2,0,0,0,,,
tWW_tHS_AUG,0,0,1,1,3,3,3,0,0,0,,,
tWW_tHS_CAA,0,27,0,1,4,3,3,242.42,296.3,0,,,
tWW_tHS_CAC,0,22,0,1,4,0,8,122.45,125,0,,,
tWW_tHS_CAG,0,21,1,1,5,7,8,198.02,192.77,0,,,
tWW_tHS_CAU,0,46,0,1,4,7,7,197.92,265.82,27.03,,,
tWW_tHS_CCA,0,0,0,1,3,5,5,0,0,0,,,
tWW_tHS_CCC,0,13,0,1,3,0,4,135.42,115.38,0,,,
tWW_tHS_CCU,0,4,0,1,3,3,3,21.05,12.99,0,,,
tWW_tHS_CGG,1,0,0,1,3,3,5,0,0,0,,,
tWW_tHS_CUA,0,7,0,1,2,2,2,10.42,12.82,0,,,
tWW_tHS_CUG,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHS_GCA,0,0,0,1,3,5,5,0,12.05,24.39,,,
tWW_tHS_GCC,0,0,0,1,3,5,5,0,0,25.64,,,
tWW_tHS_GCU,0,0,0,1,3,5,5,0,12.5,26.32,,,
tWW_tHS_GGG,0,24,0,1,4,5,5,200,241.38,44.44,,,
tWW_tHS_GUA,1,0,1,1,2,3,4,0,0,175,,,
tWW_tHS_GUG,0,4,0,1,3,3,3,39.6,48.19,48.78,,,
tWW_tHS_UAA,0,7,0,1,3,6,6,20.41,12.5,0,,,
tWW_tHS_UAC,0,14,1,1,3,6,6,154.64,126.58,0,,,
tWW_tHS_UAG,3,0,1,1,4,8,7,0,0,0,,,
tWW_tHS_UAU,1,0,1,1,3,6,8,0,0,27.78,,,
tWW_tHS_UCA,0,6,0,1,3,6,6,20.83,12.82,0,,,
tWW_tHS_UCC,0,14,0,1,3,4,4,136.84,116.88,0,,,
tWW_tHS_UCU,0,4,0,1,3,3,3,21.28,13.16,0,,,
tWW_tHS_UGG,0,18,0,1,3,3,3,168.32,204.82,73.17,,,
tWW_tHS_UUA,0,6,0,1,2,3,4,41.67,51.28,83.33,,,
tWW_tHS_UUG,0,7,0,1,4,4,4,61.86,75.95,54.05,,,
tWW_tHW_AAA,0,0,4,1,4,4,4,0,0,0,,,
tWW_tHW_AAC,2,1,0,1,4,4,3,0,0,0,,,
tWW_tHW_AAU,20,0,10,1,4,4,4,0,0,0,,,
tWW_tHW_ACC,0,0,0,1,3,3,4,0,0,0,,,
tWW_tHW_AUG,0,0,0,1,4,4,4,0,0,0,,,
tWW_tHW_AUU,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHW_CAU,0,0,0,1,4,5,5,0,0,0,,,
tWW_tHW_CCC,0,2,0,1,3,3,3,20.83,0,0,,,
tWW_tHW_CGA,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHW_CGC,0,0,0,1,3,4,4,0,0,0,,,
tWW_tHW_CGG,0,0,0,1,5,6,7,0,0,0,,,
tWW_tHW_CGU,0,4,0,1,3,5,5,0,0,0,,,
tWW_tHW_CUU,0,0,0,1,3,3,3,0,0,0,,,
tWW_tHW_GCC,0,0,0,1,3,4,4,10.1,12.35,25.64,,,
tWW_tHW_GGA,0,3,0,1,5,5,7,28.85,34.88,68.18,,,
tWW_tHW_GGC,0,16,0,1,4,0,4,130,109.76,0,,,
tWW_tHW_GGG,0,0,0,1,6,6,8,0,0,0,,,
tWW_tHW_GGU,0,0,0,1,4,5,7,0,0,0,,,
tWW_tHW_GUG,0,10,0,1,4,0,5,69.31,84.34,170.73,,,
tWW_tHW_GUU,0,1,0,1,5,0,7,10.31,12.66,27.03,,,
tWW_tHW_UAA,0,0,2,1,4,4,4,0,0,0,,,
tWW_tHW_UAC,0,0,0,1,4,4,4,0,0,0,,,
tWW_tHW_UAU,4,0,0,1,4,4,5,0,0,0,,,
tWW_tHW_UCC,0,0,0,1,3,3,4,0,0,0,,,
tWW_tHW_UGA,0,3,0,1,3,3,4,20,24.39,50,,,
tWW_tHW_UGC,0,15,0,1,3,4,4,163.27,150,78.95,,,
tWW_tHW_UGG,0,0,0,1,5,5,6,0,0,0,,,
tWW_tHW_UGU,0,0,0,1,3,4,5,0,0,0,,,
tWW_tHW_UUG,0,3,0,1,3,3,3,20.62,25.32,54.05,,,
tWW_tHW_UUU,0,2,0,1,3,3,3,10.75,13.33,30.3,,,
tWW_tSH_AAA,1,0,0,1,3,3,4,0,0,0,,,
tWW_tSH_AAC,0,0,0,1,3,3,3,0,0,0,,,
